user_id,total_orders,total_items,distinct_products,reorder_rate,avg_days_between,std_days_between,most_frequent_dow,most_frequent_hour,avg_cart_size,days_since_last_order,target
98217,3,35,29,0.17142857142857143,23.76923076923077,7.886209970087513,5,18,11.67,27.0,0
98218,9,108,72,0.3333333333333333,22.97938144329897,9.6111690468296,1,15,12.0,30.0,1
98220,11,50,30,0.4,18.772727272727273,7.784491548461988,6,14,4.55,30.0,1
98221,16,42,22,0.47619047619047616,17.62162162162162,9.586887315933593,6,13,2.62,30.0,1
98222,7,30,25,0.16666666666666666,8.678571428571429,10.363945950330676,2,13,4.29,14.0,1
98223,20,304,94,0.6907894736842105,14.131487889273357,7.9863171746813135,4,8,15.2,3.0,1
98224,24,110,41,0.6272727272727273,11.066037735849056,8.194387007986482,3,10,4.58,15.0,0
98227,3,41,33,0.1951219512195122,22.0,5.014265364224069,2,14,13.67,30.0,1
98228,14,119,65,0.453781512605042,7.45945945945946,5.362807581827373,6,10,8.5,23.0,0
98230,6,29,22,0.2413793103448276,14.782608695652174,8.97955517089759,1,13,4.83,5.0,1
98231,31,275,63,0.7709090909090909,11.505703422053232,5.781565018606776,0,16,8.87,13.0,1
98232,26,79,34,0.569620253164557,7.207792207792208,7.119908452874019,0,17,3.04,2.0,1
98233,5,121,83,0.3140495867768595,18.650943396226417,13.47169339433804,1,11,24.2,0.0,1
98235,4,33,22,0.3333333333333333,20.535714285714285,9.95724989125137,0,18,8.25,21.0,0
98236,41,469,94,0.7995735607675906,8.956331877729257,7.612198927449309,2,18,11.44,30.0,1
98237,29,197,61,0.6903553299492385,11.880208333333334,8.557243278171716,2,16,6.79,6.0,1
98239,7,42,24,0.42857142857142855,11.228571428571428,9.905689732453276,4,16,6.0,5.0,1
98240,14,253,76,0.6996047430830039,12.765690376569038,4.176202418852125,0,12,18.07,9.0,1
98241,17,57,25,0.5614035087719298,14.351851851851851,9.718990178554845,0,9,3.35,22.0,1
98243,12,77,29,0.6233766233766234,14.041666666666666,8.632460031600674,3,10,6.42,11.0,1
98244,14,138,85,0.38405797101449274,18.910569105691057,10.69012730535102,4,15,9.86,29.0,0
98245,10,108,83,0.23148148148148148,21.010416666666668,10.892290650457097,4,18,10.8,27.0,0
98247,5,34,19,0.4411764705882353,12.535714285714286,4.598567754945598,0,9,6.8,18.0,1
98248,56,541,160,0.7042513863216266,3.286527514231499,3.8640721898665515,4,8,9.66,3.0,1
98251,3,16,15,0.0625,30.0,0.0,6,1,5.33,30.0,0
98252,7,122,68,0.4426229508196721,18.15740740740741,8.249794148705737,0,12,17.43,13.0,1
98253,3,31,14,0.5483870967741935,18.5,11.747340124470732,1,12,10.33,30.0,1
98256,80,1189,211,0.8225399495374264,4.750213857998289,2.707969979468948,1,10,14.86,4.0,1
98257,54,276,125,0.5471014492753623,7.299625468164794,6.578625094187634,2,15,5.11,1.0,1
98258,42,109,24,0.7798165137614679,8.726415094339623,6.276992028895497,1,9,2.6,8.0,0
98260,4,26,21,0.19230769230769232,12.434782608695652,2.537466290981146,1,17,6.5,13.0,0
98261,3,6,6,0.0,7.0,0.0,5,12,2.0,7.0,0
98262,11,213,105,0.5070422535211268,18.978947368421053,8.936553491368672,1,11,19.36,5.0,1
98263,4,87,64,0.26436781609195403,13.5,12.621410380777577,4,12,21.75,3.0,1
98264,4,68,59,0.1323529411764706,12.290322580645162,2.7543533159923057,1,12,17.0,15.0,0
98270,5,42,36,0.14285714285714285,7.352941176470588,9.141587797039438,4,17,8.4,14.0,0
98271,4,85,74,0.12941176470588237,23.28787878787879,6.665098883253208,2,12,21.25,23.0,0
98274,40,417,125,0.7002398081534772,9.263546798029557,4.9548082377740075,0,15,10.42,11.0,1
98275,5,18,17,0.05555555555555555,18.333333333333332,13.488972568449421,0,10,3.6,30.0,0
98277,17,91,62,0.31868131868131866,9.852272727272727,11.072944943323268,0,7,5.35,15.0,0
98286,10,107,79,0.2616822429906542,15.894736842105264,11.673277069289245,2,17,10.7,30.0,0
98287,8,117,51,0.5641025641025641,7.1923076923076925,1.9211491457793182,6,18,14.62,7.0,1
98289,3,15,14,0.06666666666666667,30.0,0.0,3,13,5.0,30.0,0
98290,3,28,16,0.42857142857142855,7.0,0.0,2,22,9.33,7.0,1
98291,7,114,83,0.2719298245614035,19.0,11.058981656048498,2,12,16.29,8.0,0
98294,16,47,9,0.8085106382978723,12.295454545454545,4.449089509439219,2,10,2.94,13.0,1
98295,5,26,16,0.38461538461538464,12.631578947368421,13.683771922795545,1,18,5.2,4.0,1
98296,26,145,92,0.36551724137931035,9.208333333333334,9.302886987043664,4,16,5.58,3.0,1
98298,6,33,19,0.42424242424242425,26.96875,4.518666481849874,4,11,5.5,30.0,1
98299,7,43,33,0.23255813953488372,22.216216216216218,8.891741284082837,2,17,6.14,30.0,0
98300,6,70,56,0.2,25.816666666666666,6.567747767268717,0,16,11.67,30.0,0
98301,4,17,12,0.29411764705882354,30.0,0.0,3,16,4.25,30.0,1
98302,7,58,34,0.41379310344827586,13.215686274509803,6.290671587327369,4,20,8.29,10.0,1
98304,16,117,94,0.19658119658119658,18.827272727272728,10.687263354027163,0,10,7.31,30.0,0
98307,20,205,111,0.4585365853658537,14.671717171717171,9.100025552527752,6,15,10.25,16.0,1
98308,7,118,45,0.6186440677966102,25.855855855855857,6.669941865423152,4,17,16.86,20.0,1
98310,3,10,9,0.1,30.0,0.0,5,18,3.33,30.0,0
98312,4,27,20,0.25925925925925924,23.1,10.813733957577428,1,14,6.75,7.0,1
98313,4,18,8,0.5555555555555556,11.166666666666666,5.843929769557054,2,11,4.5,6.0,1
98314,17,72,19,0.7361111111111112,17.0,5.790458683446926,0,9,4.24,21.0,1
98315,27,202,53,0.7376237623762376,7.5,3.925589944232129,0,17,7.48,2.0,1
98316,7,204,97,0.5245098039215687,19.09248554913295,9.03498376184622,2,13,29.14,14.0,1
98317,6,133,65,0.5112781954887218,20.107142857142858,10.216006821003761,6,14,22.17,8.0,1
98318,7,36,36,0.0,10.787878787878787,10.87071057865347,6,12,5.14,13.0,0
98320,34,266,35,0.868421052631579,7.441860465116279,5.691015482810642,0,12,7.82,6.0,1
98321,11,14,8,0.42857142857142855,19.46153846153846,10.39723829209296,6,16,1.27,30.0,0
98322,10,87,51,0.41379310344827586,16.493827160493826,11.762358879908106,6,19,8.7,0.0,1
98324,11,65,43,0.3384615384615385,17.413793103448278,11.358642250771181,1,11,5.91,18.0,1
98325,7,48,37,0.22916666666666666,26.42105263157895,9.41141221831777,0,8,6.86,1.0,0
98326,26,111,36,0.6756756756756757,6.2272727272727275,5.236882416846232,0,8,4.27,6.0,1
98327,3,31,28,0.0967741935483871,8.68421052631579,2.2620696417943202,1,17,10.33,10.0,1
98328,6,81,48,0.4074074074074074,27.914285714285715,2.842446675944873,6,16,13.5,30.0,1
98329,3,60,54,0.1,28.91304347826087,5.212860351426869,4,10,20.0,30.0,0
98330,8,91,61,0.32967032967032966,5.518987341772152,3.0079414525367674,6,16,11.38,3.0,0
98332,19,122,57,0.5327868852459017,10.142857142857142,6.772835438079082,0,17,6.42,9.0,1
98333,22,507,178,0.6489151873767258,11.733887733887734,7.8679118404464035,1,13,23.05,13.0,1
98334,6,42,39,0.07142857142857142,22.625,11.627969617235626,3,13,7.0,30.0,0
98336,12,24,8,0.6666666666666666,13.136363636363637,10.990452369672655,2,10,2.0,30.0,1
98337,3,6,4,0.3333333333333333,26.0,5.656854249492381,2,13,2.0,22.0,0
98341,31,85,13,0.8470588235294118,12.308641975308642,3.1170578086901193,3,10,2.74,14.0,1
98342,5,41,34,0.17073170731707318,10.868421052631579,5.6385308256652475,1,16,8.2,20.0,0
98346,39,394,135,0.6573604060913706,9.197916666666666,5.086448060575571,0,14,10.1,15.0,1
98349,4,41,18,0.5609756097560976,8.777777777777779,3.478873970491616,0,10,10.25,6.0,1
98350,7,71,50,0.29577464788732394,6.301587301587301,1.5516372272530201,3,12,10.14,8.0,0
98351,6,26,21,0.19230769230769232,23.0,6.910137480542627,5,17,4.33,30.0,0
98353,3,33,30,0.09090909090909091,10.666666666666666,3.3813212407775364,4,12,11.0,6.0,0
98354,12,56,26,0.5357142857142857,18.76923076923077,10.457412015568117,2,10,4.67,30.0,1
98356,13,194,105,0.4587628865979381,18.84659090909091,8.334732133683707,1,14,14.92,21.0,1
98357,95,805,104,0.8708074534161491,4.312109862671661,2.6701995558225824,5,10,8.47,4.0,1
98360,45,380,82,0.7842105263157895,8.150684931506849,3.5474461982643235,1,9,8.44,7.0,1
98362,14,169,78,0.5384615384615384,18.41317365269461,8.014478997551443,3,14,12.07,30.0,1
98363,44,751,153,0.796271637816245,8.338356164383562,2.880192520285008,0,11,17.07,8.0,1
98366,53,701,300,0.572039942938659,6.333333333333333,5.461002565427693,0,22,13.23,0.0,1
98368,4,47,37,0.2127659574468085,13.277777777777779,8.637496697906704,3,16,11.75,5.0,0
98369,3,10,6,0.4,4.0,1.0690449676496971,4,6,3.33,5.0,1
98371,17,37,22,0.40540540540540543,10.575757575757576,11.039786861139753,3,17,2.18,1.0,1
98373,14,89,70,0.21348314606741572,18.36470588235294,9.676735797068892,0,11,6.36,8.0,1
98374,13,248,94,0.6209677419354839,14.349775784753364,9.223627486165901,0,16,19.08,10.0,1
98375,14,98,47,0.5204081632653061,13.213483146067416,11.822044037721495,4,19,7.0,8.0,1
98376,5,24,21,0.125,30.0,0.0,4,19,4.8,30.0,0
98377,3,33,31,0.06060606060606061,30.0,0.0,1,12,11.0,30.0,0
98381,3,23,19,0.17391304347826086,18.857142857142858,13.352367366340482,3,20,7.67,4.0,0
98383,3,24,21,0.125,30.0,0.0,4,16,8.0,30.0,1
98384,3,19,14,0.2631578947368421,18.0,12.533591228810245,6,16,6.33,6.0,0
98387,4,16,13,0.1875,13.0,13.3566462856512,2,17,4.0,2.0,0
98389,36,582,240,0.5876288659793815,8.413120567375886,5.998629640401412,1,9,16.17,6.0,1
98392,3,24,17,0.2916666666666667,28.526315789473685,0.904827856717729,6,13,8.0,28.0,1
98395,9,74,52,0.2972972972972973,23.636363636363637,7.0244328840595625,2,14,8.22,14.0,1
98399,14,73,56,0.2328767123287671,13.784615384615385,8.243353966401335,5,7,5.21,13.0,0
98401,4,86,53,0.38372093023255816,11.712121212121213,2.4977845661561253,2,23,21.5,8.0,1
98402,9,45,15,0.6666666666666666,11.25,5.026850979413529,1,8,5.0,14.0,1
98403,5,54,34,0.37037037037037035,30.0,0.0,1,15,10.8,30.0,1
98404,21,70,28,0.6,11.779411764705882,6.617131967076845,1,15,3.33,16.0,1
98405,4,25,19,0.24,25.294117647058822,7.514691493021794,4,9,6.25,30.0,0
98408,25,214,73,0.6588785046728972,10.808612440191387,8.295140055851418,3,11,8.56,3.0,1
98409,10,103,69,0.3300970873786408,21.083333333333332,10.582673691281443,6,13,10.3,30.0,1
98410,6,107,39,0.6355140186915887,13.67816091954023,9.87184657082908,0,13,17.83,14.0,1
98411,99,747,162,0.7831325301204819,2.5723951285520976,2.3120038061732164,4,8,7.55,3.0,1
98412,15,97,38,0.6082474226804123,9.166666666666666,2.7977328744802983,3,15,6.47,7.0,1
98415,5,44,35,0.20454545454545456,21.176470588235293,7.963821940064213,0,16,8.8,17.0,0
98417,9,54,35,0.35185185185185186,22.94,7.296658446836876,3,10,6.0,15.0,1
98418,6,6,1,0.8333333333333334,8.2,10.686440005914037,0,21,1.0,26.0,1
98419,14,30,9,0.7,6.208333333333333,3.967028968961496,6,15,2.14,12.0,1
98420,4,77,52,0.3246753246753247,24.87719298245614,5.168828878957967,2,12,19.25,18.0,1
98421,6,113,79,0.3008849557522124,21.01063829787234,9.497588466814571,3,15,18.83,30.0,1
98423,7,117,77,0.3418803418803419,28.415841584158414,3.2039579483278926,1,15,16.71,30.0,0
98424,3,29,22,0.2413793103448276,17.894736842105264,11.798751048979272,0,11,9.67,30.0,1
98425,6,70,38,0.45714285714285713,10.706896551724139,4.546093833941997,6,16,11.67,15.0,0
98427,3,9,9,0.0,6.428571428571429,5.855400437691199,3,19,3.0,15.0,0
98431,3,23,21,0.08695652173913043,30.0,0.0,0,16,7.67,30.0,1
98432,15,130,77,0.4076923076923077,15.256637168141593,10.217088941941082,6,16,8.67,4.0,0
98433,6,21,15,0.2857142857142857,18.88235294117647,8.045824638758111,6,15,3.5,22.0,0
98434,3,7,7,0.0,18.0,9.2951600308978,1,15,2.33,30.0,1
98435,12,38,21,0.4473684210526316,20.27777777777778,9.397905879536935,6,14,3.17,28.0,1
98437,15,66,34,0.48484848484848486,19.593220338983052,10.493213971449055,0,14,4.4,30.0,1
98438,4,36,23,0.3611111111111111,14.0,3.5525609995005603,4,23,9.0,15.0,1
98439,47,496,158,0.6814516129032258,7.27906976744186,4.306863558217888,0,7,10.55,9.0,1
98442,9,142,79,0.44366197183098594,20.82170542635659,9.162124491284677,6,20,15.78,11.0,1
98443,19,54,27,0.5,14.875,7.1833880467219124,0,12,2.84,11.0,1
98444,48,847,181,0.7863046044864227,5.49636803874092,3.529698949153599,5,7,17.65,4.0,1
98445,12,154,62,0.5974025974025974,14.150684931506849,7.043062094399315,1,13,12.83,9.0,1
98446,7,107,81,0.24299065420560748,25.358024691358025,7.185590862927192,6,14,15.29,30.0,1
98447,3,19,18,0.05263157894736842,16.333333333333332,3.4465617474213173,5,16,6.33,21.0,0
98449,5,24,21,0.125,11.75,4.897636379445003,2,22,4.8,8.0,0
98450,18,140,56,0.6,16.32846715328467,8.868408479351508,6,15,7.78,15.0,1
98451,13,81,61,0.24691358024691357,15.068493150684931,10.558473120783779,4,11,6.23,3.0,1
98452,7,92,52,0.43478260869565216,27.011904761904763,5.074134854429955,1,1,13.14,30.0,1
98453,54,200,21,0.895,4.695876288659794,2.719205062356405,5,10,3.7,8.0,1
98454,23,620,208,0.6645161290322581,15.157627118644069,5.4775883367007525,0,23,26.96,28.0,1
98455,21,195,95,0.5128205128205128,12.62962962962963,10.123722423751058,4,18,9.29,7.0,1
98456,4,51,40,0.21568627450980393,16.105263157894736,9.624825652851857,5,9,12.75,9.0,1
98457,25,255,132,0.4823529411764706,12.991869918699187,8.388520761777071,0,11,10.2,7.0,0
98459,27,122,29,0.7622950819672131,8.415254237288135,4.770504589388324,2,7,4.52,21.0,1
98460,12,66,42,0.36363636363636365,22.142857142857142,9.661792298261567,5,10,5.5,30.0,0
98462,4,103,70,0.32038834951456313,14.431818181818182,1.3188742076011972,5,18,25.75,14.0,1
98463,17,152,94,0.3815789473684211,13.977611940298507,11.600146756856496,0,11,8.94,30.0,0
98464,13,79,49,0.379746835443038,3.7162162162162162,1.2662128872736274,4,6,6.08,5.0,1
98465,5,25,24,0.04,28.666666666666668,1.9402850002906653,2,12,5.0,30.0,0
98466,5,42,40,0.047619047619047616,27.62162162162162,4.5907597492218075,3,22,8.4,30.0,0
98467,25,194,40,0.7938144329896907,14.78494623655914,7.628324830971976,5,9,7.76,12.0,1
98468,6,87,51,0.41379310344827586,16.810344827586206,5.427211802498894,2,17,14.5,18.0,1
98469,29,192,137,0.2864583333333333,8.2,8.386938698997435,1,8,6.62,30.0,1
98470,6,46,36,0.21739130434782608,10.487179487179487,9.1819955257753,1,12,7.67,11.0,0
98471,3,61,55,0.09836065573770492,16.804878048780488,4.19058177461747,1,15,20.33,9.0,0
98472,3,16,16,0.0,30.0,0.0,4,12,5.33,30.0,0
98476,11,154,94,0.38961038961038963,13.401459854014599,8.123549512170483,5,11,14.0,30.0,1
98477,12,120,67,0.44166666666666665,11.654545454545454,7.625929167193498,3,17,10.0,10.0,1
98478,17,102,15,0.8529411764705882,6.936842105263158,6.963140839243771,6,18,6.0,5.0,1
98479,14,170,58,0.6588235294117647,8.786585365853659,5.8391162915536805,6,9,12.14,7.0,1
98480,36,232,33,0.8577586206896551,10.297777777777778,6.144483911581391,1,18,6.44,7.0,1
98481,4,94,62,0.3404255319148936,6.351351351351352,0.4806511688262493,6,13,23.5,6.0,1
98482,6,44,36,0.18181818181818182,10.342105263157896,4.4556451638857,5,11,7.33,19.0,1
98483,16,61,42,0.3114754098360656,13.413793103448276,12.026337300638277,1,9,3.81,1.0,0
98484,3,15,12,0.2,25.384615384615383,7.205766921228921,2,9,5.0,15.0,0
98485,71,386,54,0.8601036269430051,5.957446808510638,3.2047128416073605,2,9,5.44,2.0,1
98486,4,14,10,0.2857142857142857,24.666666666666668,3.999999999999999,5,10,3.5,30.0,0
98487,3,23,18,0.21739130434782608,23.46153846153846,8.608284620211165,4,10,7.67,13.0,0
98488,6,68,44,0.35294117647058826,21.641509433962263,10.12250793571253,5,14,11.33,30.0,1
98489,4,22,20,0.09090909090909091,22.6,10.729132570449753,6,18,5.5,27.0,0
98491,33,558,205,0.6326164874551972,11.256931608133087,4.589296425232003,6,10,16.91,7.0,1
98492,5,68,51,0.25,29.8135593220339,0.3928049560394926,2,19,13.6,30.0,1
98495,7,55,29,0.4727272727272727,13.285714285714286,2.965074479109532,5,11,7.86,15.0,1
98498,20,250,152,0.392,14.684873949579831,10.214857538948175,3,18,12.5,16.0,1
98500,35,133,39,0.706766917293233,10.564885496183207,8.585407330188215,1,12,3.8,10.0,1
98502,4,19,15,0.21052631578947367,25.357142857142858,6.464187055285009,0,9,4.75,30.0,1
98503,51,315,199,0.3682539682539683,6.5,6.657023427332376,1,11,6.18,3.0,1
98504,9,25,12,0.52,24.08695652173913,10.219913909432188,3,21,2.78,7.0,1
98505,4,18,11,0.3888888888888889,24.0,6.745368781616021,0,17,4.5,30.0,1
98507,8,49,32,0.3469387755102041,21.130434782608695,9.294224480592888,1,18,6.12,30.0,1
98509,16,325,142,0.563076923076923,12.722033898305085,7.686282236861805,4,15,20.31,7.0,1
98510,4,10,5,0.5,23.714285714285715,6.524678426668134,2,9,2.5,17.0,1
98511,19,186,93,0.5,17.03048780487805,8.325748206387782,4,14,9.79,6.0,0
98517,31,270,52,0.8074074074074075,10.187022900763358,5.471569107446039,4,15,8.71,7.0,1
98518,57,658,235,0.6428571428571429,6.702028081123245,3.6682947680714273,2,13,11.54,10.0,1
98519,92,595,253,0.5747899159663865,4.710884353741497,3.9805426124033048,5,11,6.47,1.0,1
98520,14,146,77,0.4726027397260274,14.664179104477611,10.127713804953654,6,18,10.43,18.0,1
98521,9,133,52,0.6090225563909775,24.616666666666667,7.951727610324406,0,16,14.78,30.0,1
98522,17,160,94,0.4125,16.45394736842105,6.877199892022004,6,19,9.41,9.0,1
98523,20,229,86,0.6244541484716157,5.579439252336448,2.2309701596166427,4,3,11.45,8.0,1
98524,9,106,64,0.39622641509433965,17.28125,10.683684683715288,0,15,11.78,29.0,0
98525,8,82,65,0.2073170731707317,27.30188679245283,7.188625913580362,5,9,10.25,30.0,0
98526,15,180,60,0.6666666666666666,14.048780487804878,10.013368290237606,6,6,12.0,7.0,1
98528,15,68,42,0.38235294117647056,15.75,10.524348187032999,6,12,4.53,30.0,0
98529,9,20,11,0.45,25.57894736842105,6.938746200172575,0,19,2.22,22.0,0
98530,11,21,12,0.42857142857142855,13.95,7.96356836177298,6,10,1.91,1.0,0
98532,24,199,111,0.44221105527638194,12.25925925925926,7.316658454359223,5,19,8.29,8.0,0
98534,29,392,100,0.7448979591836735,11.041884816753926,5.6830848714399265,0,8,13.52,11.0,1
98535,25,461,145,0.6854663774403471,4.149220489977728,1.903358302713337,3,12,18.44,4.0,1
98537,50,1378,246,0.8214804063860668,7.954074074074074,4.34221375635179,0,7,27.56,3.0,1
98538,80,896,206,0.7700892857142857,2.738339021615472,4.088404901816561,1,9,11.2,1.0,1
98539,12,98,62,0.3673469387755102,22.428571428571427,8.554586628292006,1,9,8.17,30.0,0
98541,11,124,88,0.2903225806451613,18.1875,9.493033244447226,0,19,11.27,16.0,0
98542,4,23,21,0.08695652173913043,3.1,3.7961199027150703,1,16,5.75,8.0,0
98543,20,560,201,0.6410714285714286,15.054409005628518,6.111652579577199,0,11,28.0,30.0,1
98545,8,135,68,0.4962962962962963,15.378787878787879,6.528306308099448,0,15,16.88,11.0,1
98546,3,47,35,0.2553191489361702,7.46875,5.488900089594307,6,16,15.67,3.0,1
98549,29,386,87,0.7746113989637305,13.324396782841823,5.32132754610096,6,11,13.31,17.0,1
98550,14,79,13,0.8354430379746836,16.986486486486488,3.4342881986405467,3,10,5.64,17.0,1
98551,10,46,16,0.6521739130434783,18.575,8.433411877611332,1,10,4.6,30.0,1
98554,15,130,61,0.5307692307692308,11.814516129032258,9.390677729495883,1,18,8.67,10.0,1
98555,10,113,68,0.39823008849557523,15.029702970297029,11.08914374110513,0,10,11.3,30.0,1
98557,8,49,35,0.2857142857142857,23.945945945945947,9.946931257500548,3,15,6.12,24.0,1
98561,9,108,55,0.49074074074074076,16.902439024390244,6.587698517349995,5,11,12.0,22.0,1
98562,8,220,86,0.6090909090909091,18.78125,10.226444648902573,1,16,27.5,10.0,1
98564,48,538,153,0.7156133828996283,8.00952380952381,5.801248941101104,6,17,11.21,11.0,1
98566,5,170,111,0.34705882352941175,11.792307692307693,3.582247689543911,2,20,34.0,14.0,1
98568,11,139,71,0.4892086330935252,10.310077519379846,5.080290422327625,5,18,12.64,14.0,1
98570,25,183,115,0.37158469945355194,7.674556213017752,5.233307130497781,1,11,7.32,30.0,0
98572,25,155,96,0.38064516129032255,14.35135135135135,7.904932469357356,0,10,6.2,16.0,1
98575,3,54,40,0.25925925925925924,10.612903225806452,3.5560035560053334,1,12,18.0,14.0,1
98581,18,149,106,0.28859060402684567,18.571428571428573,8.899230309570312,6,21,8.28,21.0,1
98582,7,67,53,0.208955223880597,19.103448275862068,9.033445953539728,5,15,9.57,20.0,0
98584,7,22,20,0.09090909090909091,4.842105263157895,3.8479887660776306,6,7,3.14,1.0,1
98586,8,57,37,0.3508771929824561,18.618181818181817,10.303704671928925,0,9,7.12,4.0,1
98587,12,224,139,0.3794642857142857,19.241206030150753,9.650567081927969,3,14,18.67,12.0,0
98589,13,67,39,0.417910447761194,19.68421052631579,10.106853923976617,0,18,5.15,30.0,1
98590,34,338,116,0.6568047337278107,11.168711656441717,7.874734839764585,5,9,9.94,16.0,1
98591,10,52,36,0.3076923076923077,13.333333333333334,12.1818374279321,6,15,5.2,30.0,0
98593,18,117,56,0.5213675213675214,11.875,8.472327885877958,4,22,6.5,8.0,0
98594,29,155,44,0.7161290322580646,13.02,4.956820262435782,4,18,5.34,10.0,1
98596,14,100,77,0.23,20.195652173913043,8.63959595417019,1,9,7.14,11.0,0
98597,10,96,91,0.052083333333333336,14.677777777777777,11.633763124820977,6,11,9.6,7.0,0
98598,8,208,100,0.5192307692307693,19.467741935483872,10.400183587676086,5,21,26.0,30.0,1
98599,3,73,66,0.0958904109589041,22.666666666666668,10.463087043324762,4,14,24.33,8.0,1
98601,99,1153,257,0.777103209019948,3.1727748691099475,4.216187414103393,1,8,11.65,1.0,1
98603,12,100,58,0.42,8.894736842105264,4.743357470145558,5,1,8.33,3.0,0
98606,4,27,24,0.1111111111111111,28.8,2.4623480450043704,3,17,6.75,30.0,0
98609,6,90,48,0.4666666666666667,12.044117647058824,7.688785831849014,6,16,15.0,9.0,1
98610,7,86,57,0.3372093023255814,21.848484848484848,6.380842539598635,3,14,12.29,30.0,1
98611,4,16,11,0.3125,10.75,5.8794712192663905,6,11,4.0,14.0,1
98612,35,842,369,0.5617577197149644,9.934146341463414,5.876677678775534,5,16,24.06,12.0,1
98616,9,98,62,0.3673469387755102,16.91764705882353,5.576762511712759,1,10,10.89,18.0,1
98617,9,207,93,0.5507246376811594,8.44041450777202,4.830224269529842,0,17,23.0,6.0,1
98621,5,55,32,0.41818181818181815,27.456521739130434,5.214111287816855,5,16,11.0,30.0,0
98622,12,101,70,0.3069306930693069,14.25263157894737,6.53137830596176,4,9,8.42,21.0,0
98625,9,26,11,0.5769230769230769,16.24,7.83836717690617,5,15,2.89,21.0,1
98627,39,386,84,0.7823834196891192,9.336842105263157,4.388424510546584,5,15,9.9,9.0,1
98631,11,29,10,0.6551724137931034,9.807692307692308,4.560870362281576,2,18,2.64,18.0,0
98632,3,4,3,0.25,27.666666666666668,1.154700538379251,4,12,1.33,29.0,1
98633,26,133,55,0.5864661654135338,15.808,7.991624648100601,6,20,5.12,16.0,1
98636,17,99,46,0.5353535353535354,8.494736842105263,7.781420430703697,5,10,5.82,2.0,0
98638,3,42,30,0.2857142857142857,25.5,4.576928649440468,1,16,14.0,30.0,0
98640,11,74,48,0.35135135135135137,11.125,8.354259440168878,0,14,6.73,7.0,0
98641,56,280,42,0.85,6.398550724637682,3.5574042734401696,1,12,5.0,6.0,1
98644,9,52,22,0.5769230769230769,20.05,9.50829597286981,2,17,5.78,5.0,1
98645,22,546,198,0.6373626373626373,12.649155722326453,8.359339484473788,0,7,24.82,6.0,0
98646,9,83,15,0.8192771084337349,6.986666666666666,0.7258421638668061,5,22,9.22,7.0,1
98649,8,46,42,0.08695652173913043,26.666666666666668,7.495255952175208,2,15,5.75,30.0,0
98650,4,40,37,0.075,21.818181818181817,12.600730498304815,2,17,10.0,30.0,0
98653,3,23,20,0.13043478260869565,6.866666666666666,0.35186577527449875,2,11,7.67,6.0,1
98655,4,87,77,0.11494252873563218,9.18918918918919,6.006105741900921,5,9,21.75,21.0,1
98656,10,75,39,0.48,3.9365079365079363,5.959197325990916,2,19,7.5,1.0,1
98658,6,65,32,0.5076923076923077,25.627118644067796,4.193173043810146,3,16,10.83,20.0,1
98659,27,406,95,0.7660098522167488,9.624040920716112,8.552362698789997,6,11,15.04,9.0,1
98664,16,398,177,0.5552763819095478,10.856741573033707,4.102796648465676,4,15,24.88,30.0,0
98671,4,43,18,0.5813953488372093,29.714285714285715,0.4583492485141066,1,17,10.75,30.0,1
98672,7,65,50,0.23076923076923078,6.694915254237288,2.673330850740685,5,13,9.29,11.0,0
98675,40,230,83,0.6391304347826087,8.063348416289593,6.01630856399048,0,10,5.75,9.0,1
98676,4,20,13,0.35,21.714285714285715,2.054210364052383,0,19,5.0,24.0,1
98679,6,43,33,0.23255813953488372,14.54054054054054,11.929409491287103,0,11,7.17,21.0,1
98683,9,122,83,0.319672131147541,20.156521739130437,6.780507801130381,5,13,13.56,16.0,1
98684,6,15,12,0.2,24.25,10.61838029079765,2,10,2.5,30.0,0
98685,44,359,122,0.6601671309192201,9.97134670487106,5.929594941450906,2,14,8.16,13.0,0
98686,17,125,65,0.48,10.894736842105264,8.339445049608806,2,14,7.35,13.0,1
98688,89,1021,279,0.7267384916748286,4.251968503937008,3.21779168270613,3,12,11.47,3.0,1
98692,3,29,26,0.10344827586206896,15.26086956521739,6.1290470214629895,0,18,9.67,21.0,0
98694,5,27,22,0.18518518518518517,6.571428571428571,5.192026854431981,3,18,5.4,4.0,1
98695,21,177,86,0.5141242937853108,14.63225806451613,8.362733781282687,0,11,8.43,17.0,1
98696,5,52,36,0.3076923076923077,17.186046511627907,6.211570669988497,0,10,10.4,30.0,0
98698,4,35,29,0.17142857142857143,20.291666666666668,9.364498949741526,6,7,8.75,22.0,1
98699,12,141,75,0.46808510638297873,4.0583941605839415,0.9607474369534946,4,22,11.75,4.0,1
98702,6,81,37,0.5432098765432098,10.014705882352942,4.35544828495873,2,15,13.5,13.0,1
98703,27,349,178,0.4899713467048711,12.121301775147929,8.312520788616633,1,11,12.93,30.0,0
98704,3,75,60,0.2,15.886363636363637,8.589382058318469,4,17,25.0,7.0,1
98707,4,26,16,0.38461538461538464,21.57894736842105,10.14514547003576,4,11,6.5,30.0,0
98708,25,399,104,0.7393483709273183,13.761658031088082,5.57966450112291,2,17,15.96,11.0,1
98710,24,268,145,0.458955223880597,9.54054054054054,8.739628254809514,0,8,11.17,3.0,1
98711,11,55,30,0.45454545454545453,22.770833333333332,10.42958064747905,0,12,5.0,7.0,0
